name,category,latitude,longitude
Fahad Hafiz Park,park,12.9308871,77.6342939
Chinmaya Vidhyalaya,school,12.9841964,77.6151881
Goutham College,college,12.9959368,77.5476351
Indira Priyadarshini School,school,12.9106373,77.5959595
Government Higher Primary School Jakkasandra,school,12.9249996,77.6369043
Unnamed,park,13.0260218,77.586922
Unnamed,park,12.9096171,77.651222
Unnamed,park,12.9104477,77.6512212
St. James English School,school,13.0503349,77.61223
Unnamed,school,12.9905539,77.6786781
Orchids The International School - Majestic,school,12.9726537,77.571726
Yellow Mart,shopping,12.9921018,77.6801709
Narayana PU College,college,13.0541358,77.6533225
Government Telugu High School,school,12.9840585,77.6016015
Krantiveera Sangolli Rayanna Park,park,13.0249992,77.644761
SASI PU College,college,13.0294338,77.6438562
VJR High School,school,13.0312477,77.6441554
St. Paul High School,school,13.0314101,77.6420897
Unnamed,school,12.9842089,77.5361911
"Shantiniketan English High School, B M P 64",school,12.9147374,77.6025346
Government Deaf and Dumb School,school,12.9801479,77.6421854
Little Angels Modern High School,school,12.9985878,77.6610472
Yuvalok School,school,13.037115,77.6427297
CMA English Nursery and HR Primary School,school,12.9605685,77.5536852
SLS International Gurukul,school,13.041629,77.6799958
Unnamed,school,13.006582,77.5481104
Unnamed,park,12.9944783,77.5803025
Unnamed,park,12.9318458,77.6783866
SPS Surgicals,hospital,12.9541576,77.6608368
Unnamed,college,12.936319,77.5782332
Smt. Komala Ramachandra Park,park,12.9356086,77.5730995
Ambedkar Park,park,12.9336757,77.57867
MHN Islamic English School,school,13.0471776,77.6289345
St. Javeria English High School,school,13.0468964,77.6301221
St. Dominic's School,school,12.9150936,77.5508648
Unnamed,park,12.9324455,77.6030567
Shiksha Sagar High School,school,13.0321242,77.580766
Government Kannada Medium Primary School,school,12.9579812,77.6122745
"Karnataka Vidya Shala (KVS)HPS, Austin Town W No 71",school,12.9576307,77.6138174
Sacred Heart Boys School,school,12.9661901,77.6101217
Karnataka Public School,school,13.0161323,77.6548192
Unnamed,park,12.9645702,77.615831
Unnamed,park,12.9104914,77.5722206
Unnamed,park,13.0362577,77.5820471
Unnamed,park,13.0378324,77.5822443
RV Learning Hub,college,12.9330507,77.5753854
Shri Ranadheera Kanteerava Park,park,12.9356193,77.5797489
Chaitanya Children's Playground,park,12.9333889,77.5798338
Shri Ranadheera Kanteerava Park,park,12.9345613,77.5797501
Unnamed,park,13.0324361,77.543203
Unnamed,park,13.0508879,77.5410681
HMT Hospital,hospital,13.0495632,77.5509192
"Orchids The International School, Jalahalli",school,13.0471363,77.5445721
Unnamed,park,13.0385949,77.5355262
Shivakote,bus_stop,13.133825,77.5147156
Vinayaka Nagara,bus_stop,13.1386597,77.4746221
Hesaraghatta Village,bus_stop,13.137901,77.4784342
Tharabana Halli Choultry,bus_stop,13.1055331,77.4794248
Dwarka Nagar,bus_stop,13.0880852,77.4949031
Ivara Kondapura,bus_stop,13.1374628,77.4944743
Shanubhoganahalli Gate (Dibbur Cross),bus_stop,13.1725954,77.5303795
Mylanahalli Gate,bus_stop,13.1328361,77.4036825
Biscuit Factory,bus_stop,13.0812447,77.4504331
Manthri Layout,bus_stop,13.0847038,77.4476436
Kodipalya,bus_stop,13.0964119,77.4452117
Kanva Gate,bus_stop,13.1042378,77.4439151
Mathahalli Cross,bus_stop,13.1104415,77.443513
Chikka Veerana Palya,bus_stop,13.114245,77.4315289
Gollahalli,bus_stop,13.1438547,77.4121623
Railway Gate Gollahalli,bus_stop,13.1506153,77.411755
Guttepalya,bus_stop,13.1673229,77.4114955
Uddi Chikkanahalli Gate,bus_stop,13.1725765,77.4144661
Kere Guddadahalli,bus_stop,13.0787974,77.5164773
Kakolu,bus_stop,13.1843106,77.518481
Channasandra,bus_stop,13.2011581,77.5082613
BGS college,bus_stop,13.1445292,77.4513806
Siemens Bank,bus_stop,13.1490964,77.49677
Koli Farm Hesarugatta Road,bus_stop,13.1723014,77.5031105
Government Hospitals,bus_stop,13.1936336,77.5018125
Sondekoppa Circle Nelamangala,bus_stop,13.092335,77.3947533
Hunasemara Nelamangala,bus_stop,13.1003782,77.3908864
Nelamangala BMTC Bus Stand,bus_stop,13.0982126,77.3942558
Vishwa Shanti Ashrama,bus_stop,13.0843456,77.4166291
TB Nelamangala,bus_stop,13.0970426,77.4014296
Renuka Nagara,bus_stop,13.1052177,77.3880841
Nelamangala Court,bus_stop,13.0890373,77.394039
Ganesha Temple,bus_stop,13.0837542,77.3929563
Acharya Institute of Technology,bus_stop,13.0835119,77.4841613
Achyuthanagara Gate,bus_stop,13.0841656,77.4865932
Nelamangala General Hospital,hospital,13.0987847,77.3912296
Nelamangala Government Junior College,school,13.097583,77.3892126
Vinayaka School,school,13.0974994,77.3925925
Pavada Basavanna Devara Mata,school,13.0949758,77.3952798
Vishal School,school,13.0926611,77.4008427
State Bank of India,bank,13.0970553,77.3963634
HDFC Bank,bank,13.0955845,77.4040747
Adichunchanagiri ITI college,school,13.0973531,77.3994908
Kumbarahalli Cross,bus_stop,13.1067359,77.4901759
Chikka Banavara,bus_stop,13.0804996,77.5022973
Thore Nagasandra cross,bus_stop,13.11193,77.4819095
Soladevana Halli Police Station,bus_stop,13.0934254,77.4888939
Gopalapura,bus_stop,13.1409296,77.4266623
AG Export Garments Nelamangala,bus_stop,13.121828,77.393014
Railway Gollahalli,bus_stop,13.1466529,77.4174183
Totagere,bus_stop,13.1366218,77.445103
KMF,bus_stop,13.188444,77.5074624
Chikkanahalli Bande,bus_stop,13.1794349,77.3902123
Chikka Kukkanahalli,bus_stop,13.1582049,77.4491935
Bylanjaneya Temple,bus_stop,13.1503999,77.4095167
Agrahara Gate,bus_stop,13.1292116,77.455902
Basappa Layout,bus_stop,13.1077499,77.450157
Bolamaranahalli,bus_stop,13.1594492,77.3974964
Govindapura Cross,bus_stop,13.1187269,77.4647714
Byrashettyhalli,bus_stop,13.1565545,77.4031586
Thyagadahalli,bus_stop,13.1745862,77.3947033
Chikkanahalli,bus_stop,13.183752,77.3838299
Dolphin,school,13.100742,77.4861734
Betta Halli Cross,bus_stop,13.1616884,77.3929017
Guni Agrahara,bus_stop,13.0984105,77.5251924
Somashettihalli,bus_stop,13.088115,77.5214425
Nelamangala Bypass,bus_stop,13.0974151,77.3845733
Nelamangala,railway_station,13.1121865,77.3925031
Kakkehalli,bus_stop,13.2151067,77.5279983
Byrasandra,bus_stop,13.2482824,77.5208793
Byrapura,bus_stop,13.201792,77.5227817
Kondashettihalli Byalakere,bus_stop,13.1266044,77.5141077
Madhugirihalli,bus_stop,13.1282495,77.5072278
Muttugadahalli,bus_stop,13.1411446,77.5261802
Linganahalli,bus_stop,13.155488,77.52295
Koluvarayanahalli,bus_stop,13.1649051,77.5217674
Seetha Kempanahalli,bus_stop,13.171322,77.5186633
Kalathammanahalli,bus_stop,13.1036624,77.5165725
Lakshmipura,bus_stop,13.0862728,77.5289229
Soladevanahalli,railway_station,13.0913516,77.4898281
Siddaganga College,bus_stop,13.0825308,77.3927142
Lakshmi Devastana Nelamangala,bus_stop,13.0786129,77.3927094
Arishinakunte,bus_stop,13.0795115,77.4245821
Binnamangala,bus_stop,13.0873917,77.4124488
Nursery Nelamangala,bus_stop,13.0904032,77.4089299
Weavers Colony Nelamangala,bus_stop,13.0941771,77.4054492
Arishinakunte,bus_stop,13.0799703,77.4246609
Chikkabanawara,bus_stop,13.0825565,77.500118
Tharabana Halli Hesaraghatta,bus_stop,13.1012792,77.4806781
Huruli Chikkanahalli,bus_stop,13.1160504,77.4827892
Thirumalapura Gate,bus_stop,13.1252792,77.4835931
Hesaraghatta TB Cross,bus_stop,13.1303632,77.4843686
T B Hesaraghatta,bus_stop,13.1352937,77.4909127
Kakolu,bus_stop,13.1870345,77.5200736
Nagaroor Cross,bus_stop,13.0919732,77.445307
Vaderahalli,bus_stop,13.0993798,77.4448549
Pillahalli,bus_stop,13.1028053,77.4289397
Guddadahalli Hesaraghatta Road,bus_stop,13.1413529,77.4622125
Basavanna Temple,bus_stop,13.1381746,77.4534902
Kodihalli Hesarugatta,bus_stop,13.1897449,77.4537946
Madhure,bus_stop,13.2020439,77.4570425
Kanasawadi Mudhure Temple,bus_stop,13.2065898,77.4400082
Ghanigara Halli,bus_stop,13.0891518,77.5103914
Ganapathi Nagara,bus_stop,13.0791187,77.4969976
Muthkur Cross,bus_stop,13.1430123,77.5023435
Muthkuru,bus_stop,13.1557209,77.5084305
Seetha Kempanahalli Cross,bus_stop,13.1709308,77.5216448
Seethakempanahalli Gate,bus_stop,13.1735702,77.525477
Sonnenahalli,bus_stop,13.197828,77.5001654
Karlapura Gate,bus_stop,13.2000259,77.4921406
Karlapura,bus_stop,13.2065704,77.4918347
Karlapura Palya,bus_stop,13.2122263,77.4955469
Indo Danish Farm,bus_stop,13.1625348,77.4809922
Central Seed Production Farm,bus_stop,13.1785956,77.4896005
Thore Nagasandra,bus_stop,13.1147717,77.4745876
Bili Jaji,bus_stop,13.1258356,77.4757041
Bandaiahana Palya,bus_stop,13.1764861,77.452873
Shastri Palya,bus_stop,13.1717023,77.4359968
Kallodu,bus_stop,13.1779435,77.4344939
Doddakukkanahalli Cross,bus_stop,13.1755668,77.4411673
Kodipalya,bus_stop,13.2098124,77.4515936
Mallohalli Cross,bus_stop,13.2157881,77.4554788
Mallohalli,bus_stop,13.2306568,77.4510814
Mallohalli Palya,bus_stop,13.2304568,77.4563218
Muppadighatta,bus_stop,13.2431228,77.4485099
Hosahalli Palya,bus_stop,13.129919,77.46234
Birrayanapalya Mori,bus_stop,13.1696762,77.4516328
Thammarasanahalli,bus_stop,13.1259799,77.4973356
Shabari Nagara,bus_stop,13.1093076,77.4919747
Shiluvepura,bus_stop,13.1142743,77.5011419
Raghavendra Dhama,bus_stop,13.1147116,77.5149723
Dodda Byalakere,bus_stop,13.1127922,77.5251056
Mavallipura,bus_stop,13.1276253,77.5290563
Kumbarahalli,bus_stop,13.1026851,77.4915779
Kempapura,bus_stop,13.0954722,77.4996401
Matthahalli,bus_stop,13.1081864,77.4571906
Pillahalli Cross,bus_stop,13.1114723,77.438243
Huskur Cross,bus_stop,13.1204919,77.4231509
Vaderahalli,bus_stop,13.0992483,77.4521473
Nagaroor,bus_stop,13.0911094,77.434661
Narasipura,bus_stop,13.110033,77.4635531
Bommshetty Halli Gate,bus_stop,13.1255978,77.4169073
Hyadalu,bus_stop,13.14026,77.4102876
Arch Railway Gollahalli,bus_stop,13.1485825,77.4117771
Betthanagere,bus_stop,13.114626,77.4109772
Govinda Pura,bus_stop,13.1179174,77.4606517
Honnasandra,bus_stop,13.1169765,77.447162
Bhakthana Palya,bus_stop,13.1003819,77.4106477
Aluru,bus_stop,13.0854158,77.4656131
Aluru Palya,bus_stop,13.0972385,77.4706801
Nelamangala Bypass,bus_stop,13.0982387,77.386495
Pillahalli colony,bus_stop,13.1045677,77.4344668
Vajarahalli,bus_stop,13.1011285,77.4057263
Basavanahalli,bus_stop,13.1106017,77.3881252
Mylanahalli,bus_stop,13.1338905,77.3990142
Bommashetta Halli,bus_stop,13.1308842,77.4190932
Islampura,bus_stop,13.1222747,77.3850934
Kanegowdanahalli,bus_stop,13.1295814,77.3845994
Kannamangala Gate,bus_stop,13.1903251,77.4194507
Ramadevanahalli,bus_stop,13.1898368,77.4326705
Betta Halli Palya,bus_stop,13.1652744,77.3947193
Kannamangala,bus_stop,13.1967101,77.4104349
Arjuna Bettahalli,bus_stop,13.1597644,77.4190011
Uddichikkanahalli,bus_stop,13.1774589,77.3997762
Jodi Ragi Thimmasandra,bus_stop,13.2047306,77.4204702
Meda Agrahara Cross,bus_stop,13.1013948,77.5305966
Chikka Byalakere,bus_stop,13.1196231,77.5215523
Kurubarahalli Cross,bus_stop,13.1265226,77.5196707
Kalenahalli,bus_stop,13.1471635,77.5117797
Kere Guddadahalli,bus_stop,13.0794507,77.5155027
Gangadhara Kalyana Mantapa,bus_stop,13.0798991,77.5124437
Dasappana Palya,bus_stop,13.0793144,77.5059746
Layout Guniagrahara,bus_stop,13.0935051,77.5279929
Dibburu,bus_stop,13.1668209,77.5286513
Shanabhoganahalli Dibbur,bus_stop,13.1794035,77.5313953
Lakshmipura,bus_stop,13.0863992,77.5307839
Somashettihalli Gate,bus_stop,13.0928999,77.523654
Dodda Tumkur,bus_stop,13.2261715,77.5309654
Haniyuru,bus_stop,13.2131613,77.5147306
Gowdahalli,bus_stop,13.227338,77.5203689
Budamanahalli,bus_stop,13.1909444,77.5277535
Challahalli,bus_stop,13.2174019,77.5064555
Palya Cross,bus_stop,13.2086662,77.5010026
Bilva I.T.I.College,bus_stop,13.2038662,77.4990702
Gollahalli,railway_station,13.1458556,77.4173425
Bhairanayakanahalli,railway_station,13.1939766,77.3827897
M S Ramaiah Harsha Hospital,hospital,13.0856858,77.4127015
Rajalakshmi Hospital,hospital,13.0842019,77.5308891
"Sharada Hospital, Bengaluru Rural",hospital,13.0966204,77.3972158
"Prasad Hospital, Bengaluru Rural",hospital,13.099244,77.3918822
Mathru Shree Hospital,hospital,13.093893,77.39299
Government Hospital,hospital,13.0903942,77.4966765
Acharya graduate studies,college,13.0836189,77.4841495
ಡಿ.ಎಸ್ ಸ್ಪ್ಲೆಂಡರ್ ಅಪಾರ್ಟ್ಮೆಂಟ್,bus_stop,13.0800666,77.5107883
Nelamangala KSRTC Bus Stand,bus_stop,13.0982336,77.393962
Acharya Institute of Technology,bus_stop,13.0835308,77.48411
Nelamangala Bypass,bus_stop,13.0975609,77.3854342
Huskur Village,bus_stop,13.1241224,77.4312152
Sonnenahalli Government Hospital,bus_stop,13.1935284,77.5017894
Tumkur Road Junction,bus_stop,13.0972683,77.3862965
Sondekoppa Circle,bus_stop,13.0923961,77.3951948
Kanasawadi,bus_stop,13.2030897,77.4329174
Chikka Belavagala Gate,bus_stop,13.1985459,77.4269655
Ramadevanahalli Cross,bus_stop,13.1946001,77.4228001
Makali Cross Madhure Road,bus_stop,13.1344157,77.4057144
KG Srinivasapura Cross,bus_stop,13.1293326,77.4002641
Mylanahalli Cross,bus_stop,13.1272638,77.3983061
Islampura Cross,bus_stop,13.1134662,77.3887682
Basavanahalli Cross,bus_stop,13.1020608,77.3887333
Nelamangala Hunasemara,bus_stop,13.1003536,77.3907866
Byatha,bus_stop,13.1928975,77.4849415
Byatha Cross,bus_stop,13.1935086,77.4865293
Kamakshipura,bus_stop,13.1980106,77.488718
HP Petrol Bunk Kakolu,bus_stop,13.178691,77.5209407
Acharya Institute of technology,college,13.0841838,77.4856544
Indian Institute of Horticultural Research,college,13.1355146,77.4943559
M S Ramaiah Harsha Hospital,hospital,13.0931394,77.395632
Ashoka International School,school,13.0962673,77.5269986
Central Poultry Development Organisation And Training Institute,college,13.1486352,77.4751598
Nrityagram,school,13.1634286,77.4597291
Adarsha Film & TV Institute,college,13.1664161,77.4675821
Unnamed,park,13.1691991,77.41187
Acharya Hostel Park,park,13.0903405,77.4864538
Basket Ball Court,park,13.085625,77.4839206
Football Ground,park,13.0851185,77.4839238
Eid Gagh,park,13.084236,77.4963944
International Centre for Theoretical Sciences,college,13.1449041,77.5143868
Presidency University,college,13.1693505,77.5349284
Acharya Institute of Technology,college,13.0856894,77.4824135
Unnamed,park,13.14541,77.5146513
Unnamed,park,13.1460794,77.5151559
Government School Hesaraghatta,school,13.1381924,77.4918913
Unnamed,college,13.0833502,77.4800867
BGS College,college,13.1447827,77.4523312
Lakshya Career Academy PU College,college,13.1070127,77.5141591
Abbigere Lake Park,park,13.0800465,77.5277454
Aditya College of Engineering,college,13.2004993,77.488085
Gopalan National School,school,13.1251519,77.516731
Basil Woods Nature School,school,13.0947813,77.5319309
Unnamed,park,13.106975,77.5261268
St. Philomena's School,school,13.1149538,77.5237464
Unnamed,school,13.1105614,77.5271547
Unnamed,school,13.1190041,77.5269241
Unnamed,college,13.1107187,77.5013599
Unnamed,college,13.1099755,77.4968639
Unnamed,school,13.0909879,77.5307476
Unnamed,school,13.0936435,77.5290276
Jnana Ganga Public School,school,13.1093533,77.522564
Unnamed,school,13.1057951,77.5179789
Unnamed,park,13.1057422,77.5248883
Dr. BR Ambedkar Residential School,school,13.2275512,77.4322629
DR Academy,college,13.1025584,77.5303875
BGS Medical College Hospital,hospital,13.0912518,77.4262226
Unnamed,college,13.122669,77.52172
Unnamed,school,13.1221401,77.5207101
Unnamed,college,13.0823992,77.3918795
Unnamed,school,13.0839803,77.3823551
Escorts Yelahanka Road,bus_stop,13.1023262,77.5859726
Palanahalli Gate,bus_stop,13.1170056,77.6079633
Bhuvanahalli Gate,bus_stop,13.2215977,77.6823552
Kanshiram Nagar,bus_stop,13.0906208,77.5390081
Sampigehalli,bus_stop,13.0818733,77.6178913
Kogilu,bus_stop,13.104198,77.6170849
Srinivasapura Cross,bus_stop,13.1035997,77.6228795
Ittige Factory,bus_stop,13.1025966,77.628912
Bellahalli Cross,bus_stop,13.1013059,77.6364044
Bella Halli,bus_stop,13.0992922,77.6417679
Navodaya School Bagalur,bus_stop,13.1490326,77.6747949
Bagalur Colony,bus_stop,13.1420265,77.6714353
Aradeshanahalli Gate,bus_stop,13.216533,77.5525722
Sheshadripuram College,bus_stop,13.0994756,77.5882426
Yelahanka,bus_stop,13.1000357,77.5979706
GKVK Library,bus_stop,13.0782136,77.5794716
Dwaraka Nagara,bus_stop,13.1212335,77.6181063
Bagalur (Towards Hoovinayakanahalli),bus_stop,13.1348178,77.6680648
Vidyaranyapura,bus_stop,13.0838676,77.5603008
I. A. F. GATE,bus_stop,13.1313367,77.6155987
Yelahanka Junction,railway_station,13.1050067,77.5918938
Noor Nagara,bus_stop,13.0803244,77.6340291
Noor Nagara,bus_stop,13.0802242,77.6341451
Golden Chariot Public School,school,13.0989262,77.6350463
Poojenahalli,bus_stop,13.2165064,77.6572917
Itagalapura Gate,bus_stop,13.1701332,77.549895
Gollarahalli,bus_stop,13.0836729,77.6756214
Chikka Gubbi,bus_stop,13.0805504,77.6663499
Kada Sonappana Halli,bus_stop,13.0988737,77.6640397
Chokkanahalli,bus_stop,13.0847781,77.627086
H Tippunagar,bus_stop,13.1008901,77.6437751
Kodagalahatti,bus_stop,13.1433219,77.6281935
Billamaranahalli,bus_stop,13.150146,77.6376987
Vidyanagara Devanahalli Road,bus_stop,13.1597459,77.6407715
Akkayyamma Betta,bus_stop,13.1619312,77.6423847
Uttarahalli,bus_stop,13.1655475,77.6513803
Kolipura Uttanahalli,bus_stop,13.1684398,77.6573841
Byala Halli,bus_stop,13.1689391,77.6807898
Beguru (Towards Yalahanka),bus_stop,13.1835304,77.6811667
Buvanahalli,bus_stop,13.2176946,77.6814396
Surabhi Layout,bus_stop,13.0929358,77.6009735
Nagadasanahalli,bus_stop,13.1600155,77.5780295
Harohalli,bus_stop,13.130798,77.5803711
Nagenahalli Nagadasanahalli,bus_stop,13.131158,77.5743456
Sadahalli Gate,bus_stop,13.1910217,77.6459754
Drishya,school,13.1048022,77.5810644
Puttenahalli,bus_stop,13.1105278,77.5799898
Puttenahalli,bus_stop,13.1106047,77.580102
Wheel And Axle Plant,bus_stop,13.1062538,77.5820759
Escorts Yelahanka Road,bus_stop,13.1024542,77.5861962
Navarathna Agrahara,bus_stop,13.1990567,77.6141733
Unnamed,bus_stop,13.1626251,77.6014203
Bridavan College of Engineering,college,13.1246098,77.6202857
Kannamangala Gate Yalahanka Road,bus_stop,13.2063146,77.6679406
Basavanapura,bus_stop,13.2256469,77.5764466
Aradeshanahalli,bus_stop,13.2227686,77.5648189
Bettenahalli,bus_stop,13.2086623,77.5891188
Chikkana Hosahalli,bus_stop,13.2151885,77.5798963
Juttanahalli,bus_stop,13.2392514,77.5777974
Tindlu,bus_stop,13.2342702,77.5940666
Brothers Supermarket,shopping,13.0900453,77.54119
Nagappa Hadli Hospital,hospital,13.0829889,77.5489026
City Lights Supermarket,shopping,13.0816565,77.5480509
Poorna Prajna Education Center,school,13.0990532,77.5812916
ICICI Bank,bank,13.0996566,77.5838276
Reliance Fresh,shopping,13.0803293,77.5591419
Echal Mara Vidyaranyapura,bus_stop,13.0795041,77.5592368
Food World,shopping,13.0790883,77.5588656
Deeksha Orthopaedic Hospital,hospital,13.0973922,77.5964894
Shushrusha Hospital,hospital,13.0997316,77.5980216
City Union Bank,bank,13.0987998,77.5857428
Chaitanya Hospital,hospital,13.0990911,77.5861904
Chaitnya nursing School,school,13.0995417,77.5861639
Axis Bank,bank,13.0991225,77.5878882
Union Bank,bank,13.0940701,77.5828256
Pillekamma Nagara,bus_stop,13.171378,77.6365594
Maragondanahalli Cross,bus_stop,13.2063861,77.5627924
Suradenapura,bus_stop,13.2107692,77.5622267
Majara Hosahalli Cross,bus_stop,13.2458994,77.5526707
Bettahalasuru Cross,bus_stop,13.1570073,77.6233448
Sadahalli Gate,bus_stop,13.1912668,77.646333
Aashirvad Department Stores,shopping,13.0823952,77.5880175
Smart,shopping,13.0814599,77.5881516
Dhanavantri Hospital,hospital,13.0834023,77.6348642
Delhi Public School,bus_stop,13.1236378,77.6394921
Shrinivasapura Cross,bus_stop,13.1259843,77.6450624
Reva College,bus_stop,13.1222805,77.6302967
Dwaraka Nagara,bus_stop,13.1213129,77.617764
Sathanur Colony,bus_stop,13.1278826,77.6464992
Kattigenahalli,bus_stop,13.1218944,77.6257197
Bellahalli,bus_stop,13.0993802,77.6418078
Bellahalli Cross,bus_stop,13.1014103,77.6362394
Arakere,bus_stop,13.2007117,77.5387747
Kaditha Male,bus_stop,13.2094,77.5461821
Chokkanahalli Dibbu,bus_stop,13.1831067,77.5396328
Arakere Gate Byrapura,bus_stop,13.1848693,77.5441751
Adde Vishwanathapura,bus_stop,13.1869142,77.5508951
Adithyanagara MS Palya,bus_stop,13.0859091,77.5512173
Doddabettahalli,bus_stop,13.0941941,77.554559
Muneshwara Layout,bus_stop,13.0955217,77.5409808
Ramagondanahalli,bus_stop,13.1194467,77.5586487
Betta Halli Layout,bus_stop,13.0921819,77.5594157
Rainbow Layout,bus_stop,13.099269,77.5387852
Nagamangala,bus_stop,13.2168173,77.6193431
Hegganahalli Sadahalli,bus_stop,13.2182999,77.6101757
Singarahalli,bus_stop,13.2269626,77.6255071
Gadenahalli,bus_stop,13.1881794,77.6174652
Bhovi Palya,bus_stop,13.2093967,77.6078492
Sonnappanahalli,bus_stop,13.1561229,77.617007
Bettahalasuru,bus_stop,13.1616437,77.6110877
Thimmasandra,bus_stop,13.1719324,77.5813447
Embassy Group,bus_stop,13.17415,77.5950592
Government School,bus_stop,13.1770592,77.5901491
Thimmasandra Agrahara,bus_stop,13.1814565,77.578896
Patalamma Temple,bus_stop,13.1835715,77.5703527
MVIT Cross,bus_stop,13.1511664,77.6202757
Thara Hunise,bus_stop,13.1787359,77.5882085
Kuduragere Betta Halasuru,bus_stop,13.1857363,77.6106042
CRPF,bus_stop,13.123709,77.5749817
MES Pharmacy College,school,13.218605,77.5554717
Anantapura,bus_stop,13.1144798,77.5677789
State Bank of India,bank,13.0839191,77.5609033
Easy Day,shopping,13.0814716,77.559567
Karnataka Bank,bank,13.0795306,77.5590352
Indian Overseas Bank,bank,13.0785089,77.5590898
Corporation Bank,bank,13.0812236,77.5594805
Durgaparmeshwari Temple,bus_stop,13.0818224,77.5598389
Cable Factory Ittagalapura,bus_stop,13.1740381,77.5403676
Rajanukunte,bus_stop,13.1728522,77.5642789
MS Palya,bus_stop,13.0816572,77.5482326
MS Palya,bus_stop,13.0815439,77.5483978
Sambhram College,bus_stop,13.0883716,77.5464663
Nethravathi,bus_stop,13.0898321,77.5424946
Lakshmipura Cross,bus_stop,13.0921813,77.533964
Mylappanahalli,bus_stop,13.137133,77.5353369
Vinayaka Nagara,bus_stop,13.082878,77.5447231
Singapura,bus_stop,13.0797045,77.5384544
Marasandra Circle,bus_stop,13.2228954,77.5496423
Madappanahalli Cross,bus_stop,13.1485589,77.5518855
Madappanahalli,bus_stop,13.1541086,77.5401493
Jelly Machine Yalahanka,bus_stop,13.0858951,77.5557916
Betta Halli Layout,bus_stop,13.0925076,77.5595763
Chikkabettahalli,bus_stop,13.0894554,77.556171
Chikkabettahalli,bus_stop,13.0895199,77.5563736
Thirumala Daba,bus_stop,13.0976356,77.5630915
Thirumala Daba,bus_stop,13.0978139,77.563123
Atturu Layout Yelahanka Road,bus_stop,13.0977865,77.5677646
Atturu Layout Yelahanka Road,bus_stop,13.0979322,77.5677182
Dairy Circle,bus_stop,13.0995253,77.576873
Dairy Circle,bus_stop,13.0992974,77.576988
Veerasagara,bus_stop,13.1054402,77.5544339
Allalasandra Gate,bus_stop,13.0865172,77.5936872
Allalasandra Gate,bus_stop,13.086963,77.5938823
Yelahanka Police Station,bus_stop,13.0945671,77.5942646
Yelahanka Police Station,bus_stop,13.0947687,77.5944354
Kendriya Vihara,bus_stop,13.1067756,77.6005477
Yelahanka,bus_stop,13.1000877,77.5978794
Kogilu Cross Kannur,bus_stop,13.1038369,77.6016005
Maruthi Nagara Kannur Road,bus_stop,13.1044592,77.6048905
Maruthi Nagara,bus_stop,13.1043513,77.60623
Sapthagiri Layout,bus_stop,13.1046147,77.6106394
Spathagiri Layout,bus_stop,13.1044792,77.6108031
Srinivasapura Kogilu,bus_stop,13.1033376,77.6236014
Ittige Factory,bus_stop,13.1025776,77.6282994
Agrahara Layout,bus_stop,13.0985096,77.6273422
Kannuru,bus_stop,13.0932824,77.6543491
Byrathi Bande,bus_stop,13.0780135,77.653306
Chikkagubbi Cross,bus_stop,13.0780448,77.6535517
Hosuru Bande,bus_stop,13.1061519,77.660751
Mitaganahalli,bus_stop,13.1095022,77.6436835
Oasis School,bus_stop,13.0891136,77.6658879
Yarappana Bande,bus_stop,13.0946973,77.6833256
Agrahara Cross,bus_stop,13.0979764,77.6183872
Venkatala,bus_stop,13.1111301,77.6043597
Bagaluru Cross,bus_stop,13.1223144,77.6107191
Hunasamaranahalli,bus_stop,13.1439953,77.6177894
Bettahalasuru Cross,bus_stop,13.1563195,77.6234657
Vidya Nagara Cross,bus_stop,13.1608425,77.6268453
Chikkajala,bus_stop,13.1725347,77.6335819
Kadiganahalli Cross,bus_stop,13.1680513,77.6316075
Minakunte Hosuru,bus_stop,13.1806075,77.642183
Dodda Jala,bus_stop,13.1776563,77.6516917
Shettigere Chikkajala,bus_stop,13.179022,77.666534
Muthugadahalli,bus_stop,13.1822457,77.6730751
Gollarahalli,bus_stop,13.1410616,77.6325203
Hosahalli,bus_stop,13.140234,77.641885
Venkateshwara College,bus_stop,13.1603983,77.6366378
Meesaganahalli,bus_stop,13.1651476,77.6684732
Razak Palya,bus_stop,13.1496675,77.6588039
Suggatta,bus_stop,13.1446528,77.6033988
Ramagere School,bus_stop,13.1717607,77.5988951
Yelahanka Old Town,bus_stop,13.1010198,77.5947821
Chikkabommasandra Cross,bus_stop,13.0941545,77.5827706
Wheel And Axle Plant,bus_stop,13.1059972,77.5821043
Jn of 8th Main 14th Cross,bus_stop,13.08802,77.5890389
Judicial Layout,bus_stop,13.0887648,77.5824008
Nagenahalli Gate,bus_stop,13.1301805,77.5713619
CRPF,bus_stop,13.1229022,77.5755887
Anantapura Gate,bus_stop,13.1149667,77.579023
Anantapura Gate,bus_stop,13.1146253,77.5789648
Nagenahalli Gate,bus_stop,13.1297645,77.5713825
Singanayakanahalli Gate,bus_stop,13.1478136,77.5696141
Honnenahalli,bus_stop,13.1598735,77.566521
Addiganahalli Extension,bus_stop,13.1728266,77.5710643
Shriramanahalli Gate,bus_stop,13.1950027,77.5628783
Suradenapura Gate,bus_stop,13.2043202,77.559082
Ittagalapura,bus_stop,13.1708197,77.5417921
Chokkanahalli Cross,bus_stop,13.1859376,77.5402894
Jalige,bus_stop,13.2262762,77.5841551
Thindlu Cross,bus_stop,13.2285994,77.5999379
